Date,Opponents,Attendance,Town,Town Latitude,Town Longitude,Opponents Distance,Year,Day,Month,Month Name,Max Temp C,Min Temp C,Rain mm
2009-03-15,Leigh,1220,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,2009,Sunday,3,March,10.9,4,44.2
2009-04-03,Dewsbury,597,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,2009,Friday,4,April,14.6,6,51
2009-04-09,Doncaster,1209,Doncaster,53.5227247729436,-1.13235216699057,16.887288503449927,2009,Thursday,4,April,14.6,6,51
2009-04-26,Widnes,1231,Widnes,53.3620821677151,-2.73412654458895,52.18859666247889,2009,Sunday,4,April,14.6,6,51
2009-06-13,Whitehaven,811,Whitehaven,54.5507278137594,-3.58746267859761,118.02544857451929,2009,Saturday,6,June,19.2,10.9,168.2
2009-07-03,Batley,1286,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,2009,Friday,7,July,20.4,12.6,113.4
2009-07-23,Gateshead,1410,Gateshead,54.9599163378109,-1.60494524952673,109.12788468452595,2009,Thursday,7,July,20.4,12.6,113.4
2009-08-13,Halifax,1457,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,2009,Thursday,8,August,21,13.3,46.4
2009-08-27,Featherstone,1028,Featherstone,53.6746306224241,-1.35917767663436,20.67730355800864,2009,Thursday,8,August,21,13.3,46.4
2009-09-03,Barrow,1283,Barrow,51.1721895775365,-2.64292218669653,160.579615645515,2009,Thursday,9,September,18,10.9,26.8
2009-09-11,Featherstone,802,Featherstone,53.6746306224241,-1.35917767663436,20.67730355800864,2009,Friday,9,September,18,10.9,26.8
2010-02-14,York,814,York,53.7985731804406,-2.44282326711126,49.22209729133019,2010,Sunday,2,February,4.4,0.2,53.6
2010-02-17,Halifax,851,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,2010,Wednesday,2,February,4.4,0.2,53.6
2010-03-07,Thatto Heath,502,Thatto Heath,53.4352491838733,-2.75314941064357,53.033470049218046,2010,Sunday,3,March,9.9,3,56.4
2010-03-14,Widnes,1085,Widnes,53.3620821677151,-2.73412654458895,52.18859666247889,2010,Sunday,3,March,9.9,3,56.4
2010-03-19,Dewsbury,835,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,2010,Friday,3,March,9.9,3,56.4
2010-04-11,Featherstone,2871,Featherstone,53.6746306224241,-1.35917767663436,20.67730355800864,2010,Sunday,4,April,13.8,5.1,24.8
2010-04-17,Wigan,2950,Wigan,53.5455435760623,-2.62969531846227,49.07194367619324,2010,Saturday,4,April,13.8,5.1,24.8
2010-05-03,Whitehaven,1301,Whitehaven,54.5507278137594,-3.58746267859761,118.02544857451929,2010,Monday,5,May,15.2,7.1,21.2
2010-05-12,Batley,1170,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,2010,Wednesday,5,May,15.2,7.1,21.2
2010-05-27,Keighley,1271,Keighley,53.8674762656362,-1.90961927150711,38.07164777199404,2010,Thursday,5,May,15.2,7.1,21.2
2010-06-24,Barrow,848,Barrow,51.1721895775365,-2.64292218669653,160.579615645515,2010,Thursday,6,June,20.4,11,41.2
2010-08-08,Halifax,1473,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,2010,Sunday,8,August,19.5,11.7,39.6
2010-08-19,Leigh,1243,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,2010,Thursday,8,August,19.5,11.7,39.6
2011-02-13,Whitehaven,727,Whitehaven,54.5507278137594,-3.58746267859761,118.02544857451929,2011,Sunday,2,February,8.8,4.2,104.2
2011-02-27,Hunslet,854,Hunslet,53.7787866218433,-1.53697703982988,27.523656673851814,2011,Sunday,2,February,8.8,4.2,104.2
2011-03-06,Leeds Met,350,Leeds,53.8007051115385,-1.550263719871,29.08825582694335,2011,Sunday,3,March,10.9,3.4,12.4
2011-03-13,Widnes,1831,Widnes,53.3620821677151,-2.73412654458895,52.18859666247889,2011,Sunday,3,March,10.9,3.4,12.4
2011-04-03,Halifax,1282,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,2011,Sunday,4,April,17.1,7.5,11.2
2011-05-15,Leigh,1778,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,2011,Sunday,5,May,16.7,8.4,40.2
2011-05-29,Hunslet,907,Hunslet,53.7787866218433,-1.53697703982988,27.523656673851814,2011,Sunday,5,May,16.7,8.4,40.2
2011-06-03,Dewsbury,683,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,2011,Friday,6,June,19.4,10,47.8
2011-06-30,Barrow,1054,Barrow,51.1721895775365,-2.64292218669653,160.579615645515,2011,Thursday,6,June,19.4,10,47.8
2011-08-21,Batley,1174,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,2011,Sunday,8,August,20.1,12.2,42
2011-08-28,Featherstone,1336,Featherstone,53.6746306224241,-1.35917767663436,20.67730355800864,2011,Sunday,8,August,20.1,12.2,42
2011-09-04,York,1147,York,53.7985731804406,-2.44282326711126,49.22209729133019,2011,Sunday,9,September,19.5,11.6,27.8
2011-09-09,Widnes,564,Widnes,53.3620821677151,-2.73412654458895,52.18859666247889,2011,Friday,9,September,19.5,11.6,27.8
2011-09-18,Halifax,1233,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,2011,Sunday,9,September,19.5,11.6,27.8
2012-02-19,Leigh,1045,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,2012,Sunday,2,February,7.6,2.3,26.2
2012-03-02,York,725,York,53.7985731804406,-2.44282326711126,49.22209729133019,2012,Friday,3,March,13.6,4.7,32.6
2012-03-11,Swinton,1815,Swinton,53.512219777357,-2.34030566231619,36.97502267798857,2012,Sunday,3,March,13.6,4.7,32.6
2012-03-29,Halifax,1412,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,2012,Thursday,3,March,13.6,4.7,32.6
2012-05-06,Leigh,1237,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,2012,Sunday,5,May,16.4,7.6,48
2012-05-18,Dewsbury,1154,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,2012,Friday,5,May,16.4,7.6,48
2012-05-24,Batley,1117,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,2012,Thursday,5,May,16.4,7.6,48
2012-06-15,Hunslet,286,Hunslet,53.7787866218433,-1.53697703982988,27.523656673851814,2012,Friday,6,June,17.3,10.3,166.6
2012-06-22,York,784,York,53.7985731804406,-2.44282326711126,49.22209729133019,2012,Friday,6,June,17.3,10.3,166.6
2012-07-06,Halifax,671,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,2012,Friday,7,July,19.5,12.3,107.2
2012-07-20,Keighley,854,Keighley,53.8674762656362,-1.90961927150711,38.07164777199404,2012,Friday,7,July,19.5,12.3,107.2
2012-08-10,Hunslet,777,Hunslet,53.7787866218433,-1.53697703982988,27.523656673851814,2012,Friday,8,August,20.9,12.5,99.2
2012-08-16,Featherstone,1449,Featherstone,53.6746306224241,-1.35917767663436,20.67730355800864,2012,Thursday,8,August,20.9,12.5,99.2
2012-09-09,Batley,722,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,2012,Sunday,9,September,17.1,9.7,90.6
2013-02-08,Batley,1008,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,2013,Friday,2,February,5.2,0.6,63.4
2013-03-01,York,1011,York,53.7985731804406,-2.44282326711126,49.22209729133019,2013,Friday,3,March,4.5,-0.2,63.4
2013-03-14,Featherstone,1243,Featherstone,53.6746306224241,-1.35917767663436,20.67730355800864,2013,Thursday,3,March,4.5,-0.2,63.4
2013-03-29,Doncaster,1253,Doncaster,53.5227247729436,-1.13235216699057,16.887288503449927,2013,Friday,3,March,4.5,-0.2,63.4
2013-04-07,Leigh East,333,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,2013,Sunday,4,April,11.9,4,9.2
2013-04-14,Barrow,1177,Barrow,51.1721895775365,-2.64292218669653,160.579615645515,2013,Sunday,4,April,11.9,4,9.2
2013-04-20,Dewsbury,467,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,2013,Saturday,4,April,11.9,4,9.2
2013-05-03,Dewsbury,904,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,2013,Friday,5,May,15.5,6.9,84.2
2013-05-10,Halifax,782,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,2013,Friday,5,May,15.5,6.9,84.2
2013-05-19,Barrow,408,Barrow,51.1721895775365,-2.64292218669653,160.579615645515,2013,Sunday,5,May,15.5,6.9,84.2
2013-05-24,Halifax,1104,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,2013,Friday,5,May,15.5,6.9,84.2
2013-06-09,Whitehaven,1028,Whitehaven,54.5507278137594,-3.58746267859761,118.02544857451929,2013,Sunday,6,June,18.8,10.1,37.8
2013-06-14,Dewsbury,576,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,2013,Friday,6,June,18.8,10.1,37.8
2013-07-05,Swinton,814,Swinton,53.512219777357,-2.34030566231619,36.97502267798857,2013,Friday,7,July,24,13.7,56.6
2013-07-12,London B,2459,London B,51.0936563185211,0.689323147139816,182.5886426396687,2013,Friday,7,July,24,13.7,56.6
2013-07-26,Keighley,710,Keighley,53.8674762656362,-1.90961927150711,38.07164777199404,2013,Friday,7,July,24,13.7,56.6
2013-07-31,Workington,732,Workington,54.6433740020279,-3.5493692518853,121.34245037563076,2013,Wednesday,7,July,24,13.7,56.6
2013-08-09,Leigh,1012,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,2013,Friday,8,August,21.6,13.1,33.4
2013-08-22,Hunslet,1184,Hunslet,53.7787866218433,-1.53697703982988,27.523656673851814,2013,Thursday,8,August,21.6,13.1,33.4
2013-09-06,Halifax,773,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,2013,Friday,9,September,17.5,10.2,47.2
2013-09-15,Dewsbury,839,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,2013,Sunday,9,September,17.5,10.2,47.2
2014-03-02,Barrow,897,Barrow,51.1721895775365,-2.64292218669653,160.579615645515,2014,Sunday,3,March,11.6,4.2,48.6
2014-03-16,East Leeds,619,Leeds,53.8007051115385,-1.550263719871,29.08825582694335,2014,Sunday,3,March,11.6,4.2,48.6
2014-03-23,Dewsbury,911,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,2014,Sunday,3,March,11.6,4.2,48.6
2014-04-05,Skolars,505,London,51.507407131244,-0.127724044764816,141.32159311440228,2014,Saturday,4,April,14.2,6.7,60.4
2014-04-20,Doncaster,1018,Doncaster,53.5227247729436,-1.13235216699057,16.887288503449927,2014,Sunday,4,April,14.2,6.7,60.4
2014-05-11,Featherstone,1279,Featherstone,53.6746306224241,-1.35917767663436,20.67730355800864,2014,Sunday,5,May,16.6,8.5,123.8
2014-05-25,Leigh,1151,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,2014,Sunday,5,May,16.6,8.5,123.8
2014-06-08,Workington,712,Workington,54.6433740020279,-3.5493692518853,121.34245037563076,2014,Sunday,6,June,19.4,11.4,45.4
2014-06-22,Keighley,743,Keighley,53.8674762656362,-1.90961927150711,38.07164777199404,2014,Sunday,6,June,19.4,11.4,45.4
2014-06-29,Halifax,955,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,2014,Sunday,6,June,19.4,11.4,45.4
2014-07-13,Crusaders,671,Wrexham,53.0479261125048,-2.994781998091,67.24362743866583,2014,Sunday,7,July,23.2,13.3,20
2014-07-27,Batley,763,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,2014,Sunday,7,July,23.2,13.3,20
2014-08-10,Swinton,600,Swinton,53.512219777357,-2.34030566231619,36.97502267798857,2014,Sunday,8,August,19.3,11.5,67.4
2014-08-17,Whitehaven,644,Whitehaven,54.5507278137594,-3.58746267859761,118.02544857451929,2014,Sunday,8,August,19.3,11.5,67.4
2014-08-20,Rochdale,560,Rochdale,53.6169648505924,-2.15670801279661,32.59332470438116,2014,Wednesday,8,August,19.3,11.5,67.4
2014-09-13,Batley,695,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,2014,Saturday,9,September,18.4,10.9,9.6
2015-02-22,London B,850,London B,51.0936563185211,0.689323147139816,182.5886426396687,2015,Sunday,2,February,6.9,2,35.4
2015-03-08,Batley,1358,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,2015,Sunday,3,March,9.8,3.2,71.4
2015-03-22,Oldham,484,Oldham,53.5421657962779,-2.11595949931263,28.825735711277947,2015,Sunday,3,March,9.8,3.2,71.4
2015-03-29,Hunslet,1136,Hunslet,53.7787866218433,-1.53697703982988,27.523656673851814,2015,Sunday,3,March,9.8,3.2,71.4
2015-04-12,Leigh,1454,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,2015,Sunday,4,April,14.3,5,21.4
2015-04-19,Hull,1620,Hull,53.8589756237951,-0.404743999331178,54.6280965468031,2015,Sunday,4,April,14.3,5,21.4
2015-04-26,Halifax,1437,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,2015,Sunday,4,April,14.3,5,21.4
2015-05-08,Doncaster,863,Doncaster,53.5227247729436,-1.13235216699057,16.887288503449927,2015,Friday,5,May,14.8,7.7,83.6
2015-05-19,Dewsbury,682,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,2015,Tuesday,5,May,14.8,7.7,83.6
2015-06-13,Whitehaven,503,Whitehaven,54.5507278137594,-3.58746267859761,118.02544857451929,2015,Saturday,6,June,19.1,10,43.2
2015-06-28,Workington,506,Workington,54.6433740020279,-3.5493692518853,121.34245037563076,2015,Sunday,6,June,19.1,10,43.2
2015-07-12,Bradford,2153,Bradford,50.842260748221,-4.24552088252458,211.3628397865572,2015,Sunday,7,July,20.8,12,30
2015-07-19,Featherstone,2443,Featherstone,53.6746306224241,-1.35917767663436,20.67730355800864,2015,Sunday,7,July,20.8,12,30
2015-08-23,Halifax,854,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,2015,Sunday,8,August,20.6,12.5,66.2
2015-09-18,Hull KR,2017,Hull,53.8589756237951,-0.404743999331178,54.6280965468031,2015,Friday,9,September,16.9,8.7,29.2
2015-09-27,Wakefield,1712,Wakefield,53.6837065635892,-1.49816942672736,20.846247782930828,2015,Sunday,9,September,16.9,8.7,29.2
2016-02-12,Halifax,1350,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,2016,Friday,2,February,7.8,2,68.6
2016-02-26,Swinton,508,Swinton,53.512219777357,-2.34030566231619,36.97502267798857,2016,Friday,2,February,7.8,2,68.6
2016-03-12,Whitehaven,502,Whitehaven,54.5507278137594,-3.58746267859761,118.02544857451929,2016,Saturday,3,March,9.1,2.9,87.2
2016-03-19,Swinton,412,Swinton,53.512219777357,-2.34030566231619,36.97502267798857,2016,Saturday,3,March,9.1,2.9,87.2
2016-04-22,London,513,London,51.507407131244,-0.127724044764816,141.32159311440228,2016,Friday,4,April,11.6,3.8,65.8
2016-04-29,Dewsbury,441,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,2016,Friday,4,April,11.6,3.8,65.8
2016-05-14,Workington,494,Workington,54.6433740020279,-3.5493692518853,121.34245037563076,2016,Saturday,5,May,16.9,7.9,58.2
2016-05-20,Bradford,995,Bradford,50.842260748221,-4.24552088252458,211.3628397865572,2016,Friday,5,May,16.9,7.9,58.2
2016-06-10,Batley,651,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,2016,Friday,6,June,18.8,11.1,130.4
2016-06-24,Featherstone,817,Featherstone,53.6746306224241,-1.35917767663436,20.67730355800864,2016,Friday,6,June,18.8,11.1,130.4
2016-07-01,Oldham,531,Oldham,53.5421657962779,-2.11595949931263,28.825735711277947,2016,Friday,7,July,21.3,13.5,30
2016-07-15,Leigh,774,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,2016,Friday,7,July,21.3,13.5,30
2016-08-14,Whitehaven,412,Whitehaven,54.5507278137594,-3.58746267859761,118.02544857451929,2016,Sunday,8,August,21,13.2,62
2016-08-21,Swinton,466,Swinton,53.512219777357,-2.34030566231619,36.97502267798857,2016,Sunday,8,August,21,13.2,62
2016-09-04,Workington,380,Workington,54.6433740020279,-3.5493692518853,121.34245037563076,2016,Sunday,9,September,19.9,12.5,44.2
2016-09-11,Dewsbury,564,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,2016,Sunday,9,September,19.9,12.5,44.2
2017-02-26,Batley,662,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,2017,Sunday,2,February,8.1,3.5,58.2
2017-03-12,Featherstone,1017,Featherstone,53.6746306224241,-1.35917767663436,20.67730355800864,2017,Sunday,3,March,12.3,5.5,62.6
2017-04-02,London B,319,London B,51.0936563185211,0.689323147139816,182.5886426396687,2017,Sunday,4,April,13.4,5.6,15.8
2017-04-17,Dewsbury,482,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,2017,Monday,4,April,13.4,5.6,15.8
2017-05-07,Bradford,1437,Bradford,50.842260748221,-4.24552088252458,211.3628397865572,2017,Sunday,5,May,17.9,9,53.2
2017-06-04,Rochdale,341,Rochdale,53.6169648505924,-2.15670801279661,32.59332470438116,2017,Sunday,6,June,20.3,12.6,89
2017-06-11,Halifax,672,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,2017,Sunday,6,June,20.3,12.6,89
2017-06-25,Hull KR,1619,Hull,53.8589756237951,-0.404743999331178,54.6280965468031,2017,Sunday,6,June,20.3,12.6,89
2017-07-02,Swinton,379,Swinton,53.512219777357,-2.34030566231619,36.97502267798857,2017,Sunday,7,July,21.2,12.6,78.2
2017-07-16,Oldham,329,Oldham,53.5421657962779,-2.11595949931263,28.825735711277947,2017,Sunday,7,July,21.2,12.6,78.2
2017-08-06,Oldham,305,Oldham,53.5421657962779,-2.11595949931263,28.825735711277947,2017,Sunday,8,August,19.9,12.1,68.6
2017-08-20,Dewsbury,363,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,2017,Sunday,8,August,19.9,12.1,68.6
2017-09-03,Bradford,896,Bradford,50.842260748221,-4.24552088252458,211.3628397865572,2017,Sunday,9,September,17.3,10.3,70.4
2017-09-10,Rochdale,297,Rochdale,53.6169648505924,-2.15670801279661,32.59332470438116,2017,Sunday,9,September,17.3,10.3,70.4
2018-03-11,Toronto,863,Toronto,54.6699767498691,-1.69203391782866,89.41664572370146,2018,Sunday,3,March,7.5,1.7,113.2
2018-03-30,Rochdale,516,Rochdale,53.6169648505924,-2.15670801279661,32.59332470438116,2018,Friday,3,March,7.5,1.7,113.2
2018-04-02,Batley,597,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,2018,Monday,4,April,13.2,6,97
2018-04-15,Leigh,982,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,2018,Sunday,4,April,13.2,6,97
2018-05-06,Halifax,891,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,2018,Sunday,5,May,19.4,8.7,36.8
2018-05-13,London B,517,London B,51.0936563185211,0.689323147139816,182.5886426396687,2018,Sunday,5,May,19.4,8.7,36.8
2018-06-10,Swinton,872,Swinton,53.512219777357,-2.34030566231619,36.97502267798857,2018,Sunday,6,June,21.5,11.7,23.2
2018-06-23,Featherstone,917,Featherstone,53.6746306224241,-1.35917767663436,20.67730355800864,2018,Saturday,6,June,21.5,11.7,23.2
2018-07-15,Dewsbury,425,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,2018,Sunday,7,July,25.4,13.9,23.2
2018-07-22,Barrow,702,Barrow,51.1721895775365,-2.64292218669653,160.579615645515,2018,Sunday,7,July,25.4,13.9,23.2
2018-08-31,Dewsbury,638,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,2018,Friday,8,August,21.8,13.3,27.4
2018-09-07,Featherstone,689,Featherstone,53.6746306224241,-1.35917767663436,20.67730355800864,2018,Friday,9,September,18,10.2,88.6
2018-09-23,Barrow,404,Barrow,51.1721895775365,-2.64292218669653,160.579615645515,2018,Sunday,9,September,18,10.2,88.6
2018-09-30,Rochdale,789,Rochdale,53.6169648505924,-2.15670801279661,32.59332470438116,2018,Sunday,9,September,18,10.2,88.6
2019-02-03,Swinton,1259,Swinton,53.512219777357,-2.34030566231619,36.97502267798857,2019,Sunday,2,February,11.2,3.2,32.2
2019-02-15,Bradford,1711,Bradford,50.842260748221,-4.24552088252458,211.3628397865572,2019,Friday,2,February,11.2,3.2,32.2
2019-03-01,Batley,791,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,2019,Friday,3,March,11.5,4.7,118.2
2019-03-31,Leigh,596,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,2019,Sunday,3,March,11.5,4.7,118.2
2019-04-28,Halifax,966,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,2019,Sunday,4,April,14.1,4.4,16.2
2019-05-24,Toronto,932,Toronto,54.6699767498691,-1.69203391782866,89.41664572370146,2019,Friday,5,May,16.1,7.8,43.8
2019-06-09,Featherstone,1321,Featherstone,53.6746306224241,-1.35917767663436,20.67730355800864,2019,Sunday,6,June,18.6,10.5,130.2
2019-06-21,Rochdale,543,Rochdale,53.6169648505924,-2.15670801279661,32.59332470438116,2019,Friday,6,June,18.6,10.5,130.2
2019-06-30,Leigh,1082,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,2019,Sunday,6,June,18.6,10.5,130.2
2019-07-05,York,793,York,53.7985731804406,-2.44282326711126,49.22209729133019,2019,Friday,7,July,22.7,14.1,126
2019-07-12,Dewsbury,691,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,2019,Friday,7,July,22.7,14.1,126
2019-07-28,Batley,727,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,2019,Sunday,7,July,22.7,14.1,126
2019-08-02,Widnes,772,Widnes,53.3620821677151,-2.73412654458895,52.18859666247889,2019,Friday,8,August,22,13.7,64.8
2019-08-18,Barrow,677,Barrow,51.1721895775365,-2.64292218669653,160.579615645515,2019,Sunday,8,August,22,13.7,64.8
2020-02-22,Halifax,429,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,2020,Saturday,2,February,8.9,3,224.6
2020-03-15,Workington,323,Workington,54.6433740020279,-3.5493692518853,121.34245037563076,2020,Sunday,3,March,10.6,2.8,43.6
2021-03-19,York,0,York,53.7985731804406,-2.44282326711126,49.22209729133019,2021,Friday,3,March,11.1,4.4,68.2
2021-04-04,Bradford,0,Bradford,50.842260748221,-4.24552088252458,211.3628397865572,2021,Sunday,4,April,11.5,1.9,5.6
2021-05-01,London,0,London,51.507407131244,-0.127724044764816,141.32159311440228,2021,Saturday,5,May,14.9,6.2,130.2
2021-05-07,Batley,0,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,2021,Friday,5,May,14.9,6.2,130.2
2021-05-23,Featherstone,620,Featherstone,53.6746306224241,-1.35917767663436,20.67730355800864,2021,Sunday,5,May,14.9,6.2,130.2
2021-05-30,Whitehaven,343,Whitehaven,54.5507278137594,-3.58746267859761,118.02544857451929,2021,Sunday,5,May,14.9,6.2,130.2
2021-07-25,Halifax,775,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,2021,Sunday,7,July,22.8,14.1,69.4
2021-08-15,Oldham,372,Oldham,53.5421657962779,-2.11595949931263,28.825735711277947,2021,Sunday,8,August,19.8,13,30.8
2021-09-05,Dewsbury,432,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,2021,Sunday,9,September,20.2,12.6,46.4
2021-09-12,Swinton,430,Swinton,53.512219777357,-2.34030566231619,36.97502267798857,2021,Sunday,9,September,20.2,12.6,46.4
2022-03-26,Hull,1039,Hull,53.8589756237951,-0.404743999331178,54.6280965468031,2022,Saturday,3,March,11.9,3.7,46.4
2022-04-09,Whitehaven,150,Whitehaven,54.5507278137594,-3.58746267859761,118.02544857451929,2022,Saturday,4,April,13.7,5.1,27.6
2022-04-16,London,943,London,51.507407131244,-0.127724044764816,141.32159311440228,2022,Saturday,4,April,13.7,5.1,27.6
2022-04-22,Newcastle,385,Newcastle,56.1941697197945,-3.21082545774085,206.2780491515284,2022,Friday,4,April,13.7,5.1,27.6
2022-05-23,Widnes,795,Widnes,53.3620821677151,-2.73412654458895,52.18859666247889,2022,Monday,5,May,17.8,9.6,28.4
2022-06-02,York,786,York,53.7985731804406,-2.44282326711126,49.22209729133019,2022,Thursday,6,June,20.4,10.8,55
2022-06-12,Bradford,799,Bradford,50.842260748221,-4.24552088252458,211.3628397865572,2022,Sunday,6,June,20.4,10.8,55
2022-06-24,Leigh,758,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,2022,Friday,6,June,20.4,10.8,55
2022-07-08,Batley,678,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,2022,Friday,7,July,23.2,14.5,23.8
2022-07-17,Barrow,621,Barrow,51.1721895775365,-2.64292218669653,160.579615645515,2022,Sunday,7,July,23.2,14.5,23.8
2022-07-24,Workington,644,Workington,54.6433740020279,-3.5493692518853,121.34245037563076,2022,Sunday,7,July,23.2,14.5,23.8
2022-08-07,Whitehaven,727,Whitehaven,54.5507278137594,-3.58746267859761,118.02544857451929,2022,Sunday,8,August,23.9,13.6,56.4
2022-08-12,Halifax,569,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,2022,Friday,8,August,23.9,13.6,56.4
2022-09-02,Featherstone,912,Featherstone,53.6746306224241,-1.35917767663436,20.67730355800864,2022,Friday,9,September,18.4,11.1,50
2022-09-14,Dewsbury,604,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,2022,Wednesday,9,September,18.4,11.1,50
